SEASON_ID,Player_ID,Game_ID,GAME_DATE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,OPP,HOME,Block_Stat,Restricted_Area_FGM,Restricted_Area_FGA,Restricted_Area_FG_PCT,In_The_Paint_Non_RA_FGM,In_The_Paint_Non_RA_FGA,In_The_Paint_Non_RA_FG_PCT,Mid_Range_FGM,Mid_Range_FGA,Mid_Range_FG_PCT,Left_Corner_3_FGM,Left_Corner_3_FGA,Left_Corner_3_FG_PCT,Right_Corner_3_FGM,Right_Corner_3_FGA,Right_Corner_3_FG_PCT,Above_the_Break_3_FGM,Above_the_Break_3_FGA,Above_the_Break_3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,OPP_PACE,USAGE_PROXY,FG3A_RATE,FTA_RATE,REB_PER_MIN,PTS_PER_MIN,AST_PER_MIN
22023,1626157,0022300249,2023-11-26,26,7,11,0.636,1,3,0.333,3,3,1.0,0,8,8,2,1,1,4,5,18,7,1,2023-24,Regular Season,MEM,0,1,15.4,25.5,0.606,7.6,18.6,0.408,2.3,6.3,0.362,1.9,5.3,0.355,1.5,4.5,0.342,9.7,27.8,0.348,0.0,0.3,0.0,98.68,16.32,0.2727272727272727,0.2727272727272727,0.3076923076923077,0.6923076923076923,0.07692307692307693
22023,1626157,0022300058,2023-11-28,32,2,8,0.25,1,3,0.333,8,8,1.0,0,10,10,3,0,0,6,4,13,12,1,2023-24,Regular Season,OKC,1,0,18.1,26.8,0.675,8.2,17.5,0.468,5.0,10.9,0.46,2.2,5.3,0.423,1.4,3.5,0.399,9.6,25.3,0.381,0.0,0.1,0.0,100.85,17.52,0.375,1.0,0.3125,0.40625,0.09375
22023,1626157,0022300270,2023-11-30,37,12,22,0.545,4,7,0.571,4,5,0.8,4,7,11,4,2,1,4,3,32,9,1,2023-24,Regular Season,UTA,1,1,16.7,24.4,0.687,9.9,22.3,0.444,2.4,6.7,0.358,2.2,5.3,0.418,1.9,5.2,0.36,8.8,25.8,0.343,0.0,0.2,0.0,100.26,28.2,0.3181818181818182,0.22727272727272727,0.2972972972972973,0.8648648648648649,0.10810810810810811
22023,1626157,0022300281,2023-12-02,32,12,23,0.522,4,8,0.5,0,0,0.0,3,4,7,5,0,0,3,3,28,12,1,2023-24,Regular Season,CHA,0,0,17.2,26.4,0.652,6.7,16.1,0.417,4.0,10.5,0.382,1.5,4.4,0.347,1.3,3.5,0.379,9.2,25.9,0.356,0.0,0.3,0.0,97.81,26.0,0.34782608695652173,0.0,0.21875,0.875,0.15625
22023,1626157,0022301210,2023-12-06,32,5,6,0.833,2,3,0.667,2,3,0.667,1,9,10,2,0,1,6,2,14,-14,1,2023-24,Regular Season,SAS,1,1,18.4,27.9,0.66,7.3,16.8,0.435,3.6,9.6,0.372,1.6,4.5,0.37,1.7,4.4,0.386,9.3,27.3,0.34,0.0,0.2,0.0,101.8,13.32,0.5,0.5,0.3125,0.4375,0.0625
22023,1626157,0022301221,2023-12-08,29,7,14,0.5,2,4,0.5,8,9,0.889,2,5,7,5,1,0,1,4,24,17,1,2023-24,Regular Season,MEM,0,0,15.4,25.5,0.606,7.6,18.6,0.408,2.3,6.3,0.362,1.9,5.3,0.355,1.5,4.5,0.342,9.7,27.8,0.348,0.0,0.3,0.0,98.68,18.96,0.2857142857142857,0.6428571428571429,0.2413793103448276,0.8275862068965517,0.1724137931034483
22023,1626157,0022300301,2023-12-11,33,5,11,0.455,1,3,0.333,6,7,0.857,3,9,12,1,0,0,1,6,17,-12,1,2023-24,Regular Season,NOP,0,0,17.6,26.7,0.659,8.1,18.3,0.441,4.4,9.8,0.445,1.7,4.1,0.429,2.1,5.0,0.424,8.6,23.4,0.37,0.0,0.3,0.045,98.7,15.08,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.5151515151515151,0.030303030303030304
22023,1626157,0022300321,2023-12-14,31,8,14,0.571,1,3,0.333,4,5,0.8,5,12,17,2,0,0,3,1,21,11,1,2023-24,Regular Season,DAL,0,0,16.7,23.6,0.707,7.0,15.3,0.459,4.8,11.2,0.428,2.1,5.9,0.347,2.0,5.3,0.38,10.5,28.1,0.374,0.0,0.2,0.0,100.6,19.2,0.21428571428571427,0.35714285714285715,0.5483870967741935,0.6774193548387096,0.06451612903225806
22023,1626157,0022300338,2023-12-16,35,15,25,0.6,2,3,0.667,8,8,1.0,5,7,12,4,3,2,3,2,40,18,1,2023-24,Regular Season,IND,1,1,20.5,29.9,0.685,8.5,18.0,0.473,4.9,9.6,0.505,1.6,4.0,0.395,2.0,4.6,0.421,9.6,26.4,0.365,0.0,0.1,0.0,102.16,31.52,0.12,0.32,0.34285714285714286,1.1428571428571428,0.11428571428571428
22023,1626157,0022300353,2023-12-18,32,7,14,0.5,1,4,0.25,3,3,1.0,4,4,8,2,1,0,1,3,18,-3,1,2023-24,Regular Season,MIA,0,0,13.5,21.4,0.634,10.0,20.7,0.486,3.8,9.9,0.38,2.1,5.2,0.402,1.9,4.9,0.383,8.5,23.5,0.362,0.0,0.1,0.0,96.88,16.32,0.2857142857142857,0.21428571428571427,0.25,0.5625,0.0625
22023,1626157,0022300367,2023-12-20,38,9,14,0.643,1,2,0.5,4,5,0.8,3,10,13,2,0,0,4,4,23,8,1,2023-24,Regular Season,PHI,0,0,17.7,28.0,0.631,7.5,17.9,0.42,4.2,10.2,0.416,1.5,3.8,0.387,1.5,3.7,0.407,9.1,25.7,0.354,0.0,0.1,0.0,98.17,20.2,0.14285714285714285,0.35714285714285715,0.34210526315789475,0.6052631578947368,0.05263157894736842
22023,1626157,0022300380,2023-12-21,33,7,17,0.412,2,6,0.333,5,6,0.833,0,6,6,4,1,0,0,3,21,12,1,2023-24,Regular Season,LAL,1,0,20.6,28.5,0.724,7.2,17.3,0.418,4.0,10.4,0.386,1.8,4.6,0.398,1.4,3.7,0.373,8.6,22.8,0.376,0.0,0.2,0.0,101.38,19.64,0.35294117647058826,0.35294117647058826,0.18181818181818182,0.6363636363636364,0.12121212121212122
22023,1626157,0022300411,2023-12-26,29,5,10,0.5,0,2,0.0,6,6,1.0,2,4,6,1,0,0,5,2,16,-11,1,2023-24,Regular Season,OKC,0,0,18.1,26.8,0.675,8.2,17.5,0.468,5.0,10.9,0.46,2.2,5.3,0.423,1.4,3.5,0.399,9.6,25.3,0.381,0.0,0.1,0.0,100.85,17.64,0.2,0.6,0.20689655172413793,0.5517241379310345,0.034482758620689655
22023,1626157,0022300423,2023-12-28,27,3,12,0.25,2,6,0.333,2,4,0.5,2,6,8,3,0,0,5,5,10,14,1,2023-24,Regular Season,DAL,1,0,16.7,23.6,0.707,7.0,15.3,0.459,4.8,11.2,0.428,2.1,5.9,0.347,2.0,5.3,0.38,10.5,28.1,0.374,0.0,0.2,0.0,100.6,18.759999999999998,0.5,0.3333333333333333,0.2962962962962963,0.37037037037037035,0.1111111111111111
22023,1626157,0022300443,2023-12-30,29,3,7,0.429,1,4,0.25,2,2,1.0,2,7,9,2,0,0,5,5,9,-23,1,2023-24,Regular Season,LAL,1,0,20.6,28.5,0.724,7.2,17.3,0.418,4.0,10.4,0.386,1.8,4.6,0.398,1.4,3.7,0.373,8.6,22.8,0.376,0.0,0.2,0.0,101.38,12.879999999999999,0.5714285714285714,0.2857142857142857,0.3103448275862069,0.3103448275862069,0.06896551724137931
22023,1626157,0022300451,2024-01-01,32,10,18,0.556,3,5,0.6,6,6,1.0,1,5,6,3,0,0,3,5,29,4,1,2023-24,Regular Season,NYK,0,0,16.2,25.7,0.631,8.2,18.0,0.459,3.6,9.2,0.392,2.1,5.4,0.39,2.0,4.8,0.425,9.0,25.5,0.355,0.0,0.1,0.125,95.96,23.64,0.2777777777777778,0.3333333333333333,0.1875,0.90625,0.09375
22023,1626157,0022300471,2024-01-03,36,8,19,0.421,0,4,0.0,6,7,0.857,2,4,6,2,0,0,1,2,22,-18,1,2023-24,Regular Season,NOP,1,0,17.6,26.7,0.659,8.1,18.3,0.441,4.4,9.8,0.445,1.7,4.1,0.429,2.1,5.0,0.424,8.6,23.4,0.37,0.0,0.3,0.045,98.7,23.08,0.21052631578947367,0.3684210526315789,0.16666666666666666,0.6111111111111112,0.05555555555555555
22023,1626157,0022300485,2024-01-05,31,8,17,0.471,1,4,0.25,5,5,1.0,2,6,8,6,0,1,4,2,22,11,1,2023-24,Regular Season,HOU,0,1,18.0,28.1,0.64,7.0,16.8,0.416,4.1,9.9,0.412,1.2,3.2,0.38,1.4,3.3,0.408,10.1,29.3,0.346,0.0,0.3,0.0,99.59,23.2,0.23529411764705882,0.29411764705882354,0.25806451612903225,0.7096774193548387,0.1935483870967742
22023,1626157,0022300501,2024-01-07,27,8,16,0.5,3,9,0.333,5,6,0.833,0,7,7,1,0,2,3,5,24,-6,1,2023-24,Regular Season,DAL,0,1,16.7,23.6,0.707,7.0,15.3,0.459,4.8,11.2,0.428,2.1,5.9,0.347,2.0,5.3,0.38,10.5,28.1,0.374,0.0,0.2,0.0,100.6,21.64,0.5625,0.375,0.25925925925925924,0.8888888888888888,0.037037037037037035
22023,1626157,0022300513,2024-01-09,34,11,19,0.579,5,5,1.0,1,1,1.0,1,5,6,5,3,0,2,2,28,28,1,2023-24,Regular Season,ORL,0,0,19.6,29.1,0.672,6.3,15.0,0.421,3.6,9.5,0.376,1.7,4.6,0.37,1.4,4.0,0.364,7.9,22.6,0.349,0.0,0.2,0.0,97.37,21.44,0.2631578947368421,0.05263157894736842,0.17647058823529413,0.8235294117647058,0.14705882352941177
22023,1626157,0022300517,2024-01-10,44,8,17,0.471,2,7,0.286,7,7,1.0,1,12,13,6,2,0,1,6,25,-5,1,2023-24,Regular Season,BOS,0,0,16.9,24.1,0.703,6.6,14.6,0.454,3.9,9.1,0.431,1.9,4.6,0.421,2.1,4.7,0.439,12.5,33.0,0.377,0.0,0.1,0.091,97.98,21.08,0.4117647058823529,0.4117647058823529,0.29545454545454547,0.5681818181818182,0.13636363636363635
22023,1626157,0022300538,2024-01-12,28,7,8,0.875,3,3,1.0,6,7,0.857,1,7,8,1,2,0,0,2,23,38,1,2023-24,Regular Season,POR,1,0,16.6,27.4,0.604,6.9,18.2,0.377,4.5,10.9,0.412,1.6,4.4,0.364,1.5,4.0,0.369,8.4,24.6,0.34,0.0,0.1,0.0,97.88,11.08,0.375,0.875,0.2857142857142857,0.8214285714285714,0.03571428571428571
22023,1626157,0022300553,2024-01-14,37,7,12,0.583,2,4,0.5,1,2,0.5,0,6,6,5,0,0,4,4,17,12,1,2023-24,Regular Season,LAC,1,0,,,,,,,,,,,,,,,,,,,,,,,16.880000000000003,0.3333333333333333,0.16666666666666666,0.16216216216216217,0.4594594594594595,0.13513513513513514
22023,1626157,0022300569,2024-01-17,31,10,17,0.588,5,5,1.0,2,2,1.0,2,4,6,4,0,0,1,2,27,7,1,2023-24,Regular Season,DET,0,0,17.0,26.3,0.644,8.0,18.8,0.428,4.9,11.4,0.426,1.4,4.4,0.314,1.9,4.6,0.407,7.8,22.5,0.347,0.0,0.3,0.0,100.45,18.88,0.29411764705882354,0.11764705882352941,0.1935483870967742,0.8709677419354839,0.12903225806451613
22023,1626157,0022300582,2024-01-18,29,5,12,0.417,2,5,0.4,2,3,0.667,0,7,7,2,0,1,1,2,14,-1,1,2023-24,Regular Season,MEM,1,1,15.4,25.5,0.606,7.6,18.6,0.408,2.3,6.3,0.362,1.9,5.3,0.355,1.5,4.5,0.342,9.7,27.8,0.348,0.0,0.3,0.0,98.68,14.32,0.4166666666666667,0.25,0.2413793103448276,0.4827586206896552,0.06896551724137931
22023,1626157,0022300599,2024-01-20,36,4,10,0.4,1,4,0.25,10,10,1.0,1,10,11,2,0,1,3,6,19,-19,1,2023-24,Regular Season,OKC,1,1,18.1,26.8,0.675,8.2,17.5,0.468,5.0,10.9,0.46,2.2,5.3,0.423,1.4,3.5,0.399,9.6,25.3,0.381,0.0,0.1,0.0,100.85,17.4,0.4,1.0,0.3055555555555556,0.5277777777777778,0.05555555555555555
22023,1626157,0022300610,2024-01-22,38,21,35,0.6,10,15,0.667,10,14,0.714,3,5,8,2,0,0,7,2,62,0,1,2023-24,Regular Season,CHA,1,0,17.2,26.4,0.652,6.7,16.1,0.417,4.0,10.5,0.382,1.5,4.4,0.347,1.3,3.5,0.379,9.2,25.9,0.356,0.0,0.3,0.0,97.81,48.16,0.42857142857142855,0.4,0.21052631578947367,1.631578947368421,0.05263157894736842
22023,1626157,0022300620,2024-01-24,35,11,24,0.458,2,10,0.2,3,3,1.0,0,6,6,3,0,1,1,4,27,26,1,2023-24,Regular Season,WAS,0,1,19.9,28.5,0.697,7.5,18.9,0.399,3.2,8.4,0.377,1.6,4.4,0.377,1.6,4.0,0.392,9.1,27.0,0.339,0.0,0.2,0.063,103.07,26.32,0.4166666666666667,0.125,0.17142857142857143,0.7714285714285715,0.08571428571428572
22023,1626157,0022300629,2024-01-25,37,12,15,0.8,2,3,0.667,1,2,0.5,1,9,10,3,0,0,6,3,27,-6,1,2023-24,Regular Season,BKN,0,0,16.9,26.2,0.645,6.9,16.9,0.407,3.6,9.3,0.386,2.1,5.0,0.424,2.0,5.0,0.399,9.1,26.4,0.346,0.0,0.3,0.043,97.56,21.880000000000003,0.2,0.13333333333333333,0.2702702702702703,0.7297297297297297,0.08108108108108109
22023,1626157,0022300649,2024-01-27,32,9,16,0.563,1,4,0.25,0,1,0.0,0,5,5,4,1,2,3,3,19,-14,1,2023-24,Regular Season,SAS,0,1,18.4,27.9,0.66,7.3,16.8,0.435,3.6,9.6,0.372,1.6,4.5,0.37,1.7,4.4,0.386,9.3,27.3,0.34,0.0,0.2,0.0,101.8,19.44,0.25,0.0625,0.15625,0.59375,0.125
22023,1626157,0022300664,2024-01-29,39,6,15,0.4,2,4,0.5,7,8,0.875,1,9,10,6,1,1,2,2,21,8,1,2023-24,Regular Season,OKC,0,1,18.1,26.8,0.675,8.2,17.5,0.468,5.0,10.9,0.46,2.2,5.3,0.423,1.4,3.5,0.399,9.6,25.3,0.381,0.0,0.1,0.0,100.85,20.52,0.26666666666666666,0.5333333333333333,0.2564102564102564,0.5384615384615384,0.15384615384615385
22023,1626157,0022300680,2024-01-31,31,11,15,0.733,4,6,0.667,3,5,0.6,2,7,9,4,1,0,3,2,29,14,1,2023-24,Regular Season,DAL,1,0,16.7,23.6,0.707,7.0,15.3,0.459,4.8,11.2,0.428,2.1,5.9,0.347,2.0,5.3,0.38,10.5,28.1,0.374,0.0,0.2,0.0,100.6,20.2,0.4,0.3333333333333333,0.2903225806451613,0.9354838709677419,0.12903225806451613
22023,1626157,0022300694,2024-02-02,35,7,17,0.412,2,7,0.286,3,3,1.0,0,3,3,1,0,2,6,1,19,-8,1,2023-24,Regular Season,ORL,1,1,19.6,29.1,0.672,6.3,15.0,0.421,3.6,9.5,0.376,1.7,4.6,0.37,1.4,4.0,0.364,7.9,22.6,0.349,0.0,0.2,0.0,97.37,24.32,0.4117647058823529,0.17647058823529413,0.08571428571428572,0.5428571428571428,0.02857142857142857
22023,1626157,0022300709,2024-02-04,27,4,12,0.333,1,3,0.333,5,5,1.0,2,8,10,0,0,2,2,4,14,26,1,2023-24,Regular Season,HOU,1,1,18.0,28.1,0.64,7.0,16.8,0.416,4.1,9.9,0.412,1.2,3.2,0.38,1.4,3.3,0.408,10.1,29.3,0.346,0.0,0.3,0.0,99.59,16.2,0.25,0.4166666666666667,0.37037037037037035,0.5185185185185185,0.0
22023,1626157,0022300723,2024-02-06,39,11,22,0.5,7,16,0.438,4,5,0.8,1,4,5,3,1,2,2,4,33,1,1,2023-24,Regular Season,CHI,0,1,17.0,27.3,0.622,7.2,15.6,0.464,6.4,14.6,0.437,1.8,4.7,0.393,1.7,4.5,0.377,7.9,22.7,0.349,0.0,0.1,0.0,96.94,26.2,0.7272727272727273,0.22727272727272727,0.1282051282051282,0.8461538461538461,0.07692307692307693
22023,1626157,0022300738,2024-02-08,30,7,15,0.467,4,6,0.667,1,2,0.5,2,3,5,1,0,0,1,4,19,21,1,2023-24,Regular Season,MIL,0,0,18.0,25.4,0.708,5.6,13.1,0.428,5.4,12.0,0.45,2.0,4.8,0.407,2.2,5.3,0.416,10.0,27.8,0.36,0.0,0.1,0.0,100.51,16.880000000000003,0.4,0.13333333333333333,0.16666666666666666,0.6333333333333333,0.03333333333333333
22023,1626157,0022300770,2024-02-12,27,8,12,0.667,1,5,0.2,7,8,0.875,0,4,4,3,0,1,1,3,24,17,1,2023-24,Regular Season,LAC,0,1,,,,,,,,,,,,,,,,,,,,,,,16.52,0.4166666666666667,0.6666666666666666,0.14814814814814814,0.8888888888888888,0.1111111111111111
22023,1626157,0022300775,2024-02-13,19,2,7,0.286,1,3,0.333,8,8,1.0,2,3,5,1,1,0,3,3,13,-5,1,2023-24,Regular Season,POR,0,0,16.6,27.4,0.604,6.9,18.2,0.377,4.5,10.9,0.412,1.6,4.4,0.364,1.5,4.0,0.369,8.4,24.6,0.34,0.0,0.1,0.0,97.88,13.52,0.42857142857142855,1.1428571428571428,0.2631578947368421,0.6842105263157895,0.05263157894736842
22023,1626157,0022300791,2024-02-15,30,8,13,0.615,1,2,0.5,6,6,1.0,2,6,8,1,1,2,3,3,23,22,1,2023-24,Regular Season,POR,0,1,16.6,27.4,0.604,6.9,18.2,0.377,4.5,10.9,0.412,1.6,4.4,0.364,1.5,4.0,0.369,8.4,24.6,0.34,0.0,0.1,0.0,97.88,18.64,0.15384615384615385,0.46153846153846156,0.26666666666666666,0.7666666666666667,0.03333333333333333
22023,1626157,0022300808,2024-02-23,35,9,22,0.409,3,9,0.333,1,2,0.5,5,9,14,3,1,0,3,1,22,-2,1,2023-24,Regular Season,MIL,1,0,18.0,25.4,0.708,5.6,13.1,0.428,5.4,12.0,0.45,2.0,4.8,0.407,2.2,5.3,0.416,10.0,27.8,0.36,0.0,0.1,0.0,100.51,25.88,0.4090909090909091,0.09090909090909091,0.4,0.6285714285714286,0.08571428571428572
22023,1626157,0022300815,2024-02-24,36,8,17,0.471,4,8,0.5,8,8,1.0,0,9,9,4,1,2,2,3,28,20,1,2023-24,Regular Season,BKN,1,1,16.9,26.2,0.645,6.9,16.9,0.407,3.6,9.3,0.386,2.1,5.0,0.424,2.0,5.0,0.399,9.1,26.4,0.346,0.0,0.3,0.043,97.56,22.52,0.47058823529411764,0.47058823529411764,0.25,0.7777777777777778,0.1111111111111111
22023,1626157,0022300845,2024-02-28,37,5,13,0.385,3,7,0.429,0,0,0.0,1,10,11,2,3,1,4,1,13,9,1,2023-24,Regular Season,MEM,1,1,15.4,25.5,0.606,7.6,18.6,0.408,2.3,6.3,0.362,1.9,5.3,0.355,1.5,4.5,0.342,9.7,27.8,0.348,0.0,0.3,0.0,98.68,17.0,0.5384615384615384,0.0,0.2972972972972973,0.35135135135135137,0.05405405405405406
22023,1626157,0022300862,2024-03-01,37,7,17,0.412,1,6,0.167,4,5,0.8,2,4,6,5,1,0,3,6,19,1,1,2023-24,Regular Season,SAC,1,0,16.1,23.4,0.687,9.4,19.4,0.482,3.5,8.8,0.399,2.2,5.7,0.388,1.6,4.3,0.382,10.5,29.2,0.36,0.0,0.1,0.0,99.46,22.2,0.35294117647058826,0.29411764705882354,0.16216216216216217,0.5135135135135135,0.13513513513513514
22023,1626157,0022300873,2024-03-03,34,7,18,0.389,2,7,0.286,2,2,1.0,4,5,9,8,0,0,3,5,18,14,1,2023-24,Regular Season,LAC,1,0,,,,,,,,,,,,,,,,,,,,,,,21.88,0.3888888888888889,0.1111111111111111,0.2647058823529412,0.5294117647058824,0.23529411764705882
22023,1626157,0022300881,2024-03-04,21,5,12,0.417,0,3,0.0,4,6,0.667,2,2,4,1,0,2,1,4,14,1,1,2023-24,Regular Season,POR,1,1,16.6,27.4,0.604,6.9,18.2,0.377,4.5,10.9,0.412,1.6,4.4,0.364,1.5,4.0,0.369,8.4,24.6,0.34,0.0,0.1,0.0,97.88,15.64,0.25,0.5,0.19047619047619047,0.6666666666666666,0.047619047619047616
22023,1626157,0022301178,2024-04-12,28,4,11,0.364,1,6,0.167,2,2,1.0,1,4,5,8,0,1,3,2,11,-4,1,2023-24,Regular Season,ATL,1,1,16.9,27.1,0.623,8.2,18.7,0.44,4.2,9.0,0.468,2.1,5.9,0.36,1.9,4.7,0.404,9.7,26.9,0.36,0.0,0.2,0.0,100.84,14.88,0.5454545454545454,0.18181818181818182,0.17857142857142858,0.39285714285714285,0.2857142857142857
22023,1626157,0022301194,2024-04-14,29,3,8,0.375,1,4,0.25,3,4,0.75,2,4,6,2,0,0,5,4,10,-18,1,2023-24,Regular Season,PHX,1,0,15.6,23.1,0.675,7.9,16.7,0.474,6.6,13.8,0.474,1.9,4.5,0.424,1.5,3.8,0.384,9.0,24.2,0.374,0.0,0.0,0.0,99.0,14.76,0.5,0.5,0.20689655172413793,0.3448275862068966,0.06896551724137931
42023,1626157,0042300161,2024-04-20,27,5,9,0.556,1,2,0.5,8,8,1.0,1,6,7,4,1,0,2,4,19,-2,1,2023-24,Playoffs,PHX,1,0,15.3,24.8,0.616,4.5,12.3,0.367,6.0,12.8,0.471,1.3,3.0,0.417,0.5,2.5,0.2,7.8,20.3,0.383,0.0,0.3,0.0,95.25,14.52,0.2222222222222222,0.8888888888888888,0.25925925925925924,0.7037037037037037,0.14814814814814814
42023,1626157,0042300162,2024-04-23,24,3,7,0.429,1,4,0.25,5,5,1.0,0,8,8,1,1,0,4,4,12,16,1,2023-24,Playoffs,PHX,1,0,15.3,24.8,0.616,4.5,12.3,0.367,6.0,12.8,0.471,1.3,3.0,0.417,0.5,2.5,0.2,7.8,20.3,0.383,0.0,0.3,0.0,95.25,13.2,0.5714285714285714,0.7142857142857143,0.3333333333333333,0.5,0.041666666666666664
42023,1626157,0042300163,2024-04-26,24,7,16,0.438,3,5,0.6,1,2,0.5,5,8,13,2,0,0,1,4,18,-1,1,2023-24,Playoffs,PHX,0,0,15.3,24.8,0.616,4.5,12.3,0.367,6.0,12.8,0.471,1.3,3.0,0.417,0.5,2.5,0.2,7.8,20.3,0.383,0.0,0.3,0.0,95.25,17.88,0.3125,0.125,0.5416666666666666,0.75,0.08333333333333333
42023,1626157,0042300164,2024-04-28,39,11,17,0.647,4,6,0.667,2,3,0.667,2,8,10,3,0,0,0,5,28,3,1,2023-24,Playoffs,PHX,0,0,15.3,24.8,0.616,4.5,12.3,0.367,6.0,12.8,0.471,1.3,3.0,0.417,0.5,2.5,0.2,7.8,20.3,0.383,0.0,0.3,0.0,95.25,18.32,0.35294117647058826,0.17647058823529413,0.2564102564102564,0.717948717948718,0.07692307692307693
42023,1626157,0042300231,2024-05-04,31,8,13,0.615,2,4,0.5,2,4,0.5,0,4,4,3,0,0,1,5,20,6,1,2023-24,Playoffs,DEN,0,0,16.8,26.1,0.645,7.4,16.7,0.445,4.2,10.8,0.385,1.8,4.8,0.362,1.5,4.0,0.375,7.2,22.3,0.321,0.1,0.4,0.2,93.67,15.76,0.3076923076923077,0.3076923076923077,0.12903225806451613,0.6451612903225806,0.0967741935483871
42023,1626157,0042300232,2024-05-06,36,10,15,0.667,3,5,0.6,4,4,1.0,2,10,12,1,1,2,2,4,27,21,1,2023-24,Playoffs,DEN,0,1,16.8,26.1,0.645,7.4,16.7,0.445,4.2,10.8,0.385,1.8,4.8,0.362,1.5,4.0,0.375,7.2,22.3,0.321,0.1,0.4,0.2,93.67,18.76,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.75,0.027777777777777776
42023,1626157,0042300233,2024-05-10,33,4,7,0.571,4,5,0.8,2,2,1.0,0,5,5,3,0,0,3,2,14,-32,1,2023-24,Playoffs,DEN,1,0,16.8,26.1,0.645,7.4,16.7,0.445,4.2,10.8,0.385,1.8,4.8,0.362,1.5,4.0,0.375,7.2,22.3,0.321,0.1,0.4,0.2,93.67,10.879999999999999,0.7142857142857143,0.2857142857142857,0.15151515151515152,0.42424242424242425,0.09090909090909091
42023,1626157,0042300234,2024-05-12,38,5,18,0.278,1,4,0.25,2,4,0.5,5,7,12,3,1,0,1,3,13,4,1,2023-24,Playoffs,DEN,1,0,16.8,26.1,0.645,7.4,16.7,0.445,4.2,10.8,0.385,1.8,4.8,0.362,1.5,4.0,0.375,7.2,22.3,0.321,0.1,0.4,0.2,93.67,20.76,0.2222222222222222,0.2222222222222222,0.3157894736842105,0.34210526315789475,0.07894736842105263
42023,1626157,0042300235,2024-05-14,38,10,19,0.526,2,5,0.4,1,2,0.5,1,5,6,4,2,0,2,4,23,-17,1,2023-24,Playoffs,DEN,0,0,16.8,26.1,0.645,7.4,16.7,0.445,4.2,10.8,0.385,1.8,4.8,0.362,1.5,4.0,0.375,7.2,22.3,0.321,0.1,0.4,0.2,93.67,21.88,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.6052631578947368,0.10526315789473684
42023,1626157,0042300236,2024-05-16,29,4,10,0.4,0,4,0.0,2,2,1.0,4,9,13,5,0,0,1,3,10,25,1,2023-24,Playoffs,DEN,1,0,16.8,26.1,0.645,7.4,16.7,0.445,4.2,10.8,0.385,1.8,4.8,0.362,1.5,4.0,0.375,7.2,22.3,0.321,0.1,0.4,0.2,93.67,11.88,0.4,0.2,0.4482758620689655,0.3448275862068966,0.1724137931034483
42023,1626157,0042300237,2024-05-19,39,8,14,0.571,1,6,0.167,6,6,1.0,2,10,12,2,2,1,3,5,23,10,1,2023-24,Playoffs,DEN,0,1,16.8,26.1,0.645,7.4,16.7,0.445,4.2,10.8,0.385,1.8,4.8,0.362,1.5,4.0,0.375,7.2,22.3,0.321,0.1,0.4,0.2,93.67,19.64,0.42857142857142855,0.42857142857142855,0.3076923076923077,0.5897435897435898,0.05128205128205128
42023,1626157,0042300311,2024-05-22,34,6,20,0.3,2,9,0.222,2,2,1.0,3,4,7,2,1,0,1,2,16,-5,1,2023-24,Playoffs,DAL,1,0,15.0,22.0,0.68,8.0,19.1,0.417,4.0,8.8,0.454,2.1,5.4,0.398,1.9,4.8,0.396,7.9,22.7,0.346,0.0,0.2,0.0,93.48,21.88,0.45,0.1,0.20588235294117646,0.47058823529411764,0.058823529411764705
42023,1626157,0042300312,2024-05-24,26,4,16,0.25,1,5,0.2,6,7,0.857,3,4,7,3,2,0,0,2,15,0,1,2023-24,Playoffs,DAL,1,0,15.0,22.0,0.68,8.0,19.1,0.417,4.0,8.8,0.454,2.1,5.4,0.398,1.9,4.8,0.396,7.9,22.7,0.346,0.0,0.2,0.0,93.48,19.08,0.3125,0.4375,0.2692307692307692,0.5769230769230769,0.11538461538461539
42023,1626157,0042300313,2024-05-26,38,5,18,0.278,0,8,0.0,4,5,0.8,1,10,11,3,0,0,0,2,14,-12,1,2023-24,Playoffs,DAL,0,0,15.0,22.0,0.68,8.0,19.1,0.417,4.0,8.8,0.454,2.1,5.4,0.398,1.9,4.8,0.396,7.9,22.7,0.346,0.0,0.2,0.0,93.48,20.2,0.4444444444444444,0.2777777777777778,0.2894736842105263,0.3684210526315789,0.07894736842105263
42023,1626157,0042300314,2024-05-28,30,9,13,0.692,4,5,0.8,3,3,1.0,0,5,5,1,0,0,4,6,25,15,1,2023-24,Playoffs,DAL,0,0,15.0,22.0,0.68,8.0,19.1,0.417,4.0,8.8,0.454,2.1,5.4,0.398,1.9,4.8,0.396,7.9,22.7,0.346,0.0,0.2,0.0,93.48,18.32,0.38461538461538464,0.23076923076923078,0.16666666666666666,0.8333333333333334,0.03333333333333333
